last_unit_id,officer_age_incident,coaccused_count,complaint_percentile
Unit 26,46.0,5,80.224
Unit 149,32.0,13,96.4388
Unit 208,27.0,2,67.8652
Unit 12,35.0,1,96.7177
Unit 7,35.0,11,98.7887
Unit 13,45.0,2,60.3263
Unit 215,41.0,1,48.1411
Unit 12,41.0,1,53.6025
Unit 3,36.0,1,97.2008
Unit 9,30.0,6,88.3497
Unit 208,36.0,10,85.8331
Unit 232,24.0,1,89.2435
Unit 192,40.0,2,67.3558
Unit 212,45.0,2,43.7168
Unit 15,28.0,3,61.2357
Unit 9,39.0,7,76.0575
Unit 26,32.0,4,53.586
Unit 2,39.0,2,30.9478
Unit 4,27.0,2,83.8982
Unit 18,41.0,2,53.1561
Unit 181,47.0,2,69.7754
Unit 26,25.0,9,89.1789
Unit 153,33.0,1,19.5268
Unit 17,38.0,2,65.5573
Unit 5,30.0,1,72.6033
Unit 3,49.0,2,71.8666
Unit 17,47.0,1,65.3854
Unit 5,37.0,1,98.2888
Unit 11,29.0,1,97.2767
Unit 4,46.0,1,97.4564
Unit 215,36.0,3,81.2157
Unit 19,30.0,1,92.7498
Unit 6,32.0,2,55.4851
Unit 2,39.0,1,50.0478
Unit 19,33.0,4,99.5224
Unit 208,34.0,2,60.0665
Unit 10,45.0,3,83.6842
Unit 149,28.0,2,95.2581
Unit 13,41.0,2,44.7174
Unit 149,42.0,5,89.3585
Unit 19,46.0,1,99.5415
Unit 126,37.0,2,41.7754
Unit 18,35.0,2,52.3748
Unit 153,51.0,3,41.4054
Unit 149,49.0,4,90.2723
Unit 9,28.0,5,64.7969
Unit 3,30.0,2,71.3882
Unit 35,32.0,2,53.2383
Unit 15,44.0,1,50.5682
Unit 10,30.0,13,54.5451
Unit 85,28.0,1,67.5519
Unit 8,48.0,15,84.3458
Unit 149,32.0,12,83.3021
Unit 7,33.0,5,52.6308
Unit 17,41.0,1,73.4133
Unit 149,35.0,5,97.6692
Unit 17,43.0,1,53.703
Unit 83,38.0,1,84.8649
Unit 23,34.0,3,96.5611
Unit 141,54.0,1,72.7108
Unit 26,34.0,1,89.8475
Unit 35,48.0,2,61.5758
Unit 182,25.0,1,75.0411
Unit 4,37.0,10,99.8548
Unit 4,40.0,2,97.8564
Unit 17,26.0,2,92.721
Unit 22,32.0,2,97.3917
Unit 215,29.0,2,66.1075
Unit 25,32.0,7,91.3339
Unit 206,41.0,3,21.2889
Unit 13,54.0,3,58.5457
Unit 2,27.0,6,94.0889
Unit 23,41.0,1,94.2532
Unit 8,27.0,2,52.0003
Unit 2,34.0,2,47.545
Unit 24,55.0,2,54.719
Unit 7,42.0,4,98.6252
Unit 149,29.0,7,97.6692
Unit 5,44.0,9,72.2211
Unit 107,48.0,2,30.0802
Unit 8,45.0,2,99.595
Unit 149,44.0,6,84.8475
Unit 5,26.0,4,81.5368
Unit 212,50.0,7,47.9369
Unit 136,50.0,1,86.7416
Unit 20,43.0,2,36.8486
Unit 8,34.0,3,97.0878
Unit 35,31.0,2,69.1825
Unit 23,56.0,1,54.3064
Unit 42,27.0,8,70.8188
Unit 152,28.0,2,90.5239
Unit 14,43.0,2,83.7974
Unit 8,39.0,1,98.8704
Unit 215,30.0,4,93.3132
Unit 42,36.0,2,60.5556
Unit 208,30.0,8,51.1673
Unit 225,52.0,1,74.2692
Unit 22,52.0,3,69.966
Unit 149,50.0,1,63.7811
Unit 175,38.0,5,93.9246
Unit 15,26.0,9,74.5252
Unit 25,38.0,1,36.711
Unit 13,32.0,2,65.4847
Unit 24,36.0,1,53.8726
Unit 153,41.0,2,93.3132
Unit 7,49.0,1,90.7254
Unit 16,55.0,1,61.6247
Unit 3,39.0,2,55.9627
Unit 208,31.0,2,65.1064
Unit 7,43.0,7,76.7567
Unit 208,36.0,1,87.9982
Unit 26,31.0,2,81.105
Unit 2,43.0,2,98.4716
Unit 183,31.0,2,87.7192
Unit 215,33.0,4,86.2405
Unit 112,27.0,1,84.1428
Unit 35,44.0,4,55.0055
Unit 117,48.0,1,99.9299
Unit 3,27.0,2,60.0665
Unit 13,34.0,2,72.9166
Unit 153,29.0,1,28.0501
Unit 12,33.0,4,58.8476
Unit 212,35.0,1,74.7392
Unit 21,54.0,3,50.5282
Unit 10,28.0,2,51.136
Unit 21,32.0,2,75.534
Unit 23,33.0,1,86.1297
Unit 12,31.0,11,98.8728
Unit 3,33.0,1,97.0329
Unit 23,47.0,1,77.5818
Unit 9,35.0,3,98.548
Unit 153,38.0,2,97.9214
Unit 11,25.0,3,91.9772
Unit 149,24.0,2,57.2572
Unit 225,49.0,2,18.5478
Unit 35,45.0,1,55.6188
Unit 194,54.0,2,58.54
Unit 212,31.0,3,95.0327
Unit 6,36.0,2,75.11
Unit 35,50.0,1,47.2165
Unit 225,30.0,1,52.1457
Unit 7,29.0,1,98.7467
Unit 19,54.0,1,80.5758
Unit 20,40.0,1,94.1653
Unit 215,55.0,5,88.3367
Unit 178,33.0,2,52.0301
Unit 23,53.0,3,52.7173
Unit 212,32.0,2,94.3946
Unit 132,45.0,3,48.0185
Unit 11,54.0,1,67.8014
Unit 7,33.0,4,97.7074
Unit 13,33.0,1,70.6489
Unit 225,32.0,5,61.4081
Unit 83,30.0,2,79.0684
Unit 7,35.0,1,90.0959
Unit 2,49.0,2,86.4976
Unit 10,57.0,3,91.2841
Unit 6,43.0,4,68.6256
Unit 153,30.0,6,97.0349
Unit 8,31.0,7,71.325
Unit 22,49.0,1,67.1577
Unit 9,53.0,2,77.1369
Unit 149,44.0,4,85.2658
Unit 17,31.0,1,78.3807
Unit 19,45.0,8,90.9212
Unit 149,29.0,13,96.3509
Unit 7,36.0,1,91.2499
Unit 16,37.0,2,68.7326
Unit 181,41.0,1,69.3658
Unit 23,31.0,2,96.8553
Unit 17,37.0,9,98.8222
Unit 2,54.0,1,90.5083
Unit 212,57.0,1,52.8403
Unit 149,43.0,3,96.6719
Unit 26,30.0,2,76.986
Unit 189,35.0,2,57.002
Unit 36,50.0,3,47.4044
Unit 23,36.0,3,49.8184
Unit 8,29.0,1,85.7782
Unit 16,38.0,3,63.8952
Unit 9,42.0,2,78.4494
Unit 26,37.0,1,86.1297
Unit 25,26.0,1,90.0692
Unit 36,54.0,14,72.2211
Unit 12,37.0,1,85.675
Unit 174,33.0,2,74.2883
Unit 212,37.0,2,62.3858
Unit 4,50.0,3,90.6576
Unit 3,30.0,2,99.7774
Unit 80,28.0,2,74.4553
Unit 16,32.0,1,86.0646
Unit 149,31.0,13,99.5491
Unit 8,33.0,4,87.1499
Unit 8,25.0,2,85.9195
Unit 17,31.0,1,78.3807
Unit 80,42.0,2,68.9236
Unit 20,28.0,3,71.2544
Unit 5,38.0,8,41.9013
Unit 149,39.0,2,94.0201
Unit 215,40.0,2,91.2235
Unit 11,40.0,1,72.8287
Unit 208,39.0,2,53.8726
Unit 212,37.0,1,67.6673
Unit 149,30.0,5,65.3204
Unit 6,30.0,4,78.2087
Unit 26,53.0,1,30.7592
Unit 178,43.0,3,71.0937
Unit 25,39.0,2,96.4273
Unit 19,30.0,2,71.9346
Unit 6,35.0,2,91.4753
Unit 3,49.0,1,74.4985
Unit 18,55.0,1,85.4024
Unit 23,38.0,3,75.1366
Unit 8,33.0,5,99.2282
Unit 7,46.0,2,98.953
Unit 9,39.0,2,94.3777
Unit 9,27.0,6,84.7732
Unit 19,33.0,3,79.6454
Unit 4,43.0,1,80.2327
Unit 149,37.0,2,95.174
Unit 4,42.0,2,75.4155
Unit 149,46.0,1,88.2249
Unit 16,29.0,4,89.198
Unit 4,47.0,1,86.0021
Unit 9,28.0,2,78.4494
Unit 26,32.0,1,96.989
Unit 22,33.0,5,74.3253
Unit 6,31.0,2,84.9757
Unit 8,66.0,1,72.5449
Unit 172,42.0,2,81.228
Unit 8,32.0,1,85.7782
Unit 85,30.0,1,94.001
Unit 15,35.0,2,50.7164
Unit 3,28.0,1,60.4792
Unit 11,58.0,2,71.6748
Unit 40,35.0,5,33.0213
Unit 5,38.0,3,91.46
Unit 7,50.0,1,98.762
Unit 4,29.0,8,95.3883
Unit 2,41.0,1,56.4924
Unit 85,46.0,1,0.0
Unit 9,40.0,2,96.1943
Unit 136,47.0,6,34.2777
Unit 3,28.0,4,95.2963
Unit 11,31.0,19,97.225
Unit 20,33.0,3,64.1168
Unit 19,51.0,2,91.1314
Unit 13,28.0,6,58.1636
Unit 15,30.0,2,67.0513
Unit 21,34.0,1,78.5946
Unit 13,35.0,2,74.9264
Unit 215,42.0,1,97.9443
Unit 19,38.0,16,97.7876
Unit 13,33.0,1,
Unit 20,38.0,3,65.3178
Unit 12,37.0,1,96.7177
Unit 175,34.0,2,96.8477
Unit 236,45.0,168,42.5627
Unit 215,44.0,14,59.1838
Unit 25,40.0,4,66.9252
Unit 107,45.0,1,38.1338
Unit 5,29.0,2,97.1954
Unit 9,48.0,14,95.7931
Unit 170,51.0,1,70.3448
Unit 10,35.0,2,96.3738
Unit 225,31.0,3,54.8202
Unit 212,38.0,12,63.5948
Unit 26,55.0,1,67.9908
Unit 13,38.0,1,74.3366
Unit 212,45.0,1,86.4895
Unit 27,36.0,1,34.8095
Unit 9,28.0,8,97.203
Unit 212,30.0,3,88.3
Unit 38,44.0,5,64.7969
Unit 4,41.0,2,40.8506
Unit 225,41.0,1,93.9857
Unit 225,37.0,1,81.3572
Unit 20,25.0,2,86.6379
Unit 26,31.0,2,86.7793
Unit 118,40.0,1,57.8734
Unit 2,32.0,3,83.6384
Unit 3,35.0,3,56.0094
Unit 31,35.0,1,83.6614
Unit 15,32.0,2,98.235
Unit 12,34.0,2,71.4073
Unit 7,44.0,1,87.1308
Unit 212,37.0,3,77.0797
Unit 215,27.0,8,65.8477
Unit 215,31.0,3,95.3842
Unit 20,63.0,1,60.9876
Unit 16,25.0,4,65.9623
Unit 12,44.0,1,73.9139
Unit 21,30.0,6,79.569
Unit 212,33.0,2,45.1645
Unit 13,40.0,2,38.8483
Unit 173,31.0,6,87.7842
Unit 17,26.0,2,82.0488
Unit 23,48.0,6,95.7931
Unit 2,52.0,2,29.1718
Unit 149,36.0,1,91.8994
Unit 149,38.0,4,88.6955
Unit 16,35.0,2,66.3177
Unit 149,30.0,5,92.6592
Unit 25,40.0,12,55.1297
Unit 173,32.0,1,99.4421
Unit 5,33.0,3,40.3003
Unit 16,29.0,6,51.7749
Unit 208,33.0,5,53.2689
Unit 212,30.0,2,83.9555
Unit 132,58.0,1,85.0782
Unit 208,33.0,5,93.5769
Unit 215,30.0,4,82.6182
Unit 132,42.0,1,41.2448
Unit 12,39.0,2,68.7479
Unit 9,36.0,2,93.6533
Unit 83,49.0,1,24.2291
Unit 16,30.0,3,94.513
Unit 20,32.0,2,91.6587
Unit 12,49.0,1,71.2888
Unit 153,30.0,2,97.4399
Unit 9,52.0,4,91.527
Unit 12,51.0,1,93.8761
Unit 16,34.0,4,90.6117
Unit 9,36.0,6,96.7063
Unit 9,33.0,2,91.8268
Unit 17,36.0,3,53.5211
Unit 175,34.0,1,86.2902
Unit 4,32.0,2,39.9398
Unit 171,32.0,2,81.8922
Unit 11,50.0,1,79.2495
Unit 208,34.0,2,89.305
Unit 19,32.0,1,60.2002
Unit 23,34.0,4,95.5561
Unit 151,33.0,2,84.3453
Unit 145,32.0,2,32.9296
Unit 9,26.0,3,87.4709
Unit 175,35.0,2,78.3463
Unit 18,47.0,12,96.072
Unit 5,39.0,2,98.441
Unit 19,26.0,2,48.3512
Unit 4,31.0,2,55.1297
Unit 26,39.0,2,95.1559
Unit 17,45.0,1,91.3912
Unit 172,45.0,4,55.1104
Unit 3,40.0,3,67.4984
Unit 8,26.0,2,76.1492
Unit 212,29.0,2,94.4481
Unit 4,53.0,1,93.0039
Unit 228,44.0,2,94.7767
Unit 208,30.0,1,59.3061
Unit 23,36.0,1,95.5141
Unit 19,34.0,1,80.2453
Unit 2,61.0,13,79.4926
Unit 200,41.0,3,52.3633
Unit 13,41.0,2,95.2849
Unit nan,25.0,1,
Unit 10,53.0,11,74.4819
Unit 204,33.0,2,98.0818
Unit 3,35.0,1,97.8702
Unit 19,27.0,2,90.4739
Unit 225,27.0,2,91.7581
Unit 24,51.0,1,52.3069
Unit 9,53.0,2,92.4239
Unit 212,31.0,4,88.5255
Unit 149,26.0,2,98.078
Unit 212,27.0,2,40.3844
Unit 134,38.0,7,58.0085
Unit 183,31.0,1,81.6973
Unit 35,56.0,3,30.1537
Unit 80,39.0,1,47.8438
Unit 173,45.0,4,98.911
Unit 12,27.0,2,91.2613
Unit 8,51.0,1,85.1239
Unit 3,31.0,2,80.9981
Unit 2,45.0,2,98.0054
Unit 149,43.0,13,67.9192
Unit 16,47.0,2,54.7973
Unit 19,28.0,2,89.8147
Unit 12,49.0,1,87.3217
Unit 6,52.0,3,42.7817
Unit 17,46.0,1,78.2755
Unit 215,49.0,1,86.3398
Unit 23,45.0,1,88.8999
Unit 21,56.0,2,60.3009
Unit 26,42.0,1,97.0502
Unit 20,37.0,6,83.5778
Unit 10,44.0,4,96.7339
Unit 19,44.0,1,46.6776
Unit 228,49.0,13,96.2669
Unit 23,26.0,3,63.8418
Unit 215,48.0,1,98.2805
Unit 23,44.0,9,99.1059
Unit 17,51.0,2,78.2755
Unit 9,44.0,2,92.4239
Unit 117,49.0,2,99.684
Unit 26,36.0,2,43.5788
Unit 10,30.0,1,87.96
Unit 13,38.0,5,83.4664
Unit nan,53.0,2,48.9253
Unit 8,41.0,1,99.5529
Unit 188,39.0,2,99.5606
Unit 7,39.0,3,97.8832
Unit 7,59.0,1,91.0415
Unit 26,36.0,1,81.3772
Unit 212,47.0,1,79.0379
Unit 20,46.0,3,54.4731
Unit 180,39.0,1,98.1583
Unit 194,34.0,2,70.2801
Unit 13,27.0,2,99.7775
Unit 8,37.0,1,99.7669
Unit 171,29.0,3,86.1297
Unit 18,29.0,2,86.592
Unit 174,43.0,4,88.9381
Unit 8,28.0,2,45.4969
Unit 232,51.0,4,96.9174
Unit 2,35.0,1,91.2231
Unit 18,35.0,3,63.0316
Unit 170,32.0,3,53.0759
Unit 212,37.0,1,25.6467
Unit 183,35.0,1,72.0912
Unit 25,40.0,2,90.2373
Unit 153,45.0,1,47.8058
Unit 112,51.0,1,94.8951
Unit 9,28.0,1,85.7361
Unit 8,31.0,1,99.5529
Unit 225,40.0,168,71.5025
Unit 23,43.0,11,69.7242
Unit 21,49.0,2,80.9442
Unit 208,53.0,2,83.2104
Unit 18,36.0,1,45.7682
Unit nan,44.0,2,67.8213
Unit 5,29.0,2,90.3137
Unit 21,39.0,1,67.7888
Unit 182,43.0,3,97.054
Unit 3,52.0,3,87.9591
Unit 5,26.0,3,81.9227
Unit 26,43.0,6,94.3544
Unit 14,61.0,2,51.9231
Unit 9,44.0,1,95.2018
Unit 6,40.0,1,88.2618
Unit 15,55.0,1,76.5303
Unit 19,29.0,3,96.1637
Unit 31,31.0,1,96.8558
Unit 212,25.0,2,80.4134
Unit 9,39.0,2,96.7063
Unit 208,43.0,5,46.183
Unit 2,40.0,1,66.5584
Unit 17,37.0,4,74.7927
Unit 149,46.0,1,74.7225
Unit 149,34.0,1,64.4301
Unit 6,43.0,1,68.6256
Unit 25,32.0,2,82.6565
Unit 8,44.0,3,37.4975
Unit 179,29.0,22,87.4174
Unit 20,32.0,2,95.4148
Unit 5,45.0,2,39.6393
Unit 225,40.0,1,88.7662
Unit 153,32.0,1,99.4077
Unit 16,35.0,2,95.5829
Unit 13,47.0,1,28.4638
Unit 9,29.0,2,96.8247
Unit 21,35.0,3,75.5072
Unit 20,25.0,2,90.7799
Unit 23,46.0,1,65.1646
Unit 149,39.0,5,95.8384
Unit 200,40.0,9,64.1182
Unit 21,32.0,2,84.4561
Unit 7,52.0,2,42.1083
Unit 6,28.0,2,99.5568
Unit 5,43.0,1,95.174
Unit 149,41.0,2,81.8108
Unit 15,53.0,1,67.2642
Unit 80,40.0,1,27.989
Unit 7,42.0,1,90.7531
Unit 136,50.0,7,42.0508
Unit 4,33.0,1,25.4518
Unit 132,37.0,3,89.3317
Unit 225,48.0,2,92.4817
Unit 8,46.0,2,99.1517
Unit 9,43.0,1,95.2018
Unit 21,50.0,3,68.3734
Unit 19,36.0,2,53.8076
Unit 84,37.0,1,21.329
Unit 7,43.0,1,92.1707
Unit 23,44.0,1,60.4945
Unit 175,27.0,2,93.9246
Unit 7,29.0,2,72.5307
Unit 17,31.0,2,45.7682
Unit 17,47.0,1,42.6032
Unit 3,35.0,1,93.8673
Unit 225,31.0,1,32.9296
Unit 148,34.0,4,75.8124
Unit 9,37.0,2,87.8148
Unit 22,41.0,2,35.4502
Unit 12,33.0,2,62.6571
Unit 21,43.0,4,68.3734
Unit 11,52.0,9,86.913
Unit 212,27.0,4,93.2139
Unit 86,43.0,3,45.6601
Unit 172,58.0,2,62.03
Unit 175,28.0,21,79.7257
Unit 3,34.0,2,81.8912
Unit 215,26.0,1,73.2643
Unit 221,47.0,3,51.9725
Unit 183,36.0,4,68.636
Unit 212,36.0,9,60.6358
Unit 3,37.0,3,28.7226
Unit 225,32.0,3,80.9235
Unit 7,30.0,2,96.4503
Unit 22,54.0,2,46.2394
Unit 13,34.0,7,80.6045
Unit 17,52.0,3,70.9526
Unit 23,31.0,2,95.4339
Unit 12,50.0,9,45.2979
Unit 26,26.0,1,94.7614
Unit 15,46.0,1,89.7864
Unit 212,45.0,5,76.5273
Unit 7,32.0,3,80.6465
Unit 12,38.0,7,51.6106
Unit 212,43.0,5,31.5425
Unit 20,44.0,1,61.4658
Unit 221,39.0,1,72.2211
Unit 149,44.0,14,56.9371
Unit 10,30.0,2,95.4568
Unit 215,39.0,1,93.8869
Unit 215,51.0,1,55.9111
Unit 36,34.0,3,59.1838
Unit 6,42.0,2,85.3655
Unit 208,31.0,3,97.5851
Unit 152,57.0,1,42.4279
Unit 12,27.0,1,98.5709
Unit 6,59.0,1,97.6959
Unit 2,33.0,1,86.6379
Unit 225,30.0,2,54.3197
Unit 131,41.0,3,63.6965
Unit 13,31.0,2,84.8649
Unit 178,40.0,1,79.0379
Unit 13,25.0,2,99.7655
Unit 3,35.0,3,63.0851
Unit 12,30.0,12,88.8426
Unit 215,31.0,3,98.2805
Unit 36,36.0,2,42.0533
Unit 208,35.0,1,92.8929
Unit 174,29.0,2,99.7478
Unit 122,51.0,3,97.3921
Unit 35,55.0,1,35.8521
Unit 13,28.0,2,86.7258
Unit 3,56.0,1,38.0686
Unit 6,28.0,3,94.6162
Unit 2,40.0,2,56.4497
Unit 3,38.0,13,79.9587
Unit 25,39.0,1,47.1664
Unit 215,46.0,1,28.3558
Unit 4,34.0,6,67.6625
Unit 25,27.0,2,84.0205
Unit 149,31.0,2,59.3443
Unit 4,30.0,2,89.7138
Unit 4,26.0,4,97.5813
Unit 15,42.0,1,67.0127
Unit 212,33.0,2,95.197
Unit 15,37.0,1,73.8894
Unit 20,35.0,5,97.7876
Unit 215,33.0,2,80.4784
Unit 20,57.0,1,99.6449
Unit 8,29.0,3,60.3263
Unit 149,28.0,1,66.4269
Unit 19,43.0,1,71.2598
Unit 72,30.0,1,35.1649
Unit 208,22.0,3,53.0893
Unit 19,37.0,2,68.7593
Unit 153,25.0,3,79.1334
Unit 19,41.0,1,68.6141
Unit 25,31.0,2,78.415
Unit 12,28.0,19,85.1171
Unit 7,36.0,1,86.6379
Unit 2,45.0,3,70.3374
Unit 25,44.0,7,21.2525
Unit 26,54.0,2,49.158
Unit 208,42.0,2,61.395
Unit 3,49.0,2,47.3405
Unit 215,47.0,1,54.2967
Unit 35,46.0,2,91.7313
Unit 19,40.0,2,82.5428
Unit 8,24.0,1,98.5612
Unit 23,41.0,1,86.1297
Unit 7,33.0,11,86.8098
Unit 9,34.0,4,89.9622
Unit 208,34.0,1,96.8591
Unit 30,23.0,2,59.1692
Unit 193,29.0,2,87.6046
Unit 20,38.0,1,65.3178
Unit 215,32.0,2,98.2805
Unit 9,25.0,2,94.3946
Unit 5,33.0,4,94.4213
Unit 15,38.0,2,73.4324
Unit 215,40.0,2,72.3433
Unit 5,48.0,2,95.7892
Unit 5,36.0,4,31.4164
Unit 146,52.0,192,53.7774
Unit 9,45.0,2,64.6698
Unit 8,41.0,9,97.0727
Unit 5,25.0,4,91.1085
Unit 215,58.0,3,97.9443
Unit 83,36.0,1,69.6955
Unit 7,52.0,1,89.1598
Unit 6,26.0,4,84.2193
Unit 136,46.0,1,51.2173
Unit 13,35.0,3,44.9008
Unit 17,46.0,2,69.4089
Unit 5,27.0,2,99.9911
Unit 7,44.0,6,94.513
Unit 15,61.0,1,97.8182
Unit 80,26.0,2,53.0893
Unit 3,52.0,4,43.6917
Unit 112,33.0,3,71.0634
Unit 7,46.0,1,98.8091
Unit 21,31.0,2,73.0598
Unit 153,26.0,2,63.5895
Unit 19,35.0,2,92.5414
Unit 35,35.0,4,69.1825
Unit 13,34.0,3,91.609
Unit 19,32.0,2,87.9561
Unit 35,33.0,3,93.5195
Unit 4,36.0,7,86.1641
Unit 5,52.0,1,89.8824
Unit 5,35.0,2,91.1238
Unit 225,50.0,2,72.0199
Unit 16,42.0,2,69.5808
Unit 3,33.0,1,97.4476
Unit 5,28.0,4,63.6239
Unit 21,51.0,1,61.5466
Unit 23,50.0,2,52.7173
Unit 19,40.0,1,86.8442
Unit 2,34.0,3,57.002
Unit 19,37.0,2,75.1366
Unit 20,42.0,6,37.6418
Unit 173,31.0,12,29.3416
Unit 149,38.0,4,94.8378
Unit 26,27.0,5,72.3549
Unit 189,28.0,4,92.614
Unit 36,49.0,1,47.7377
Unit 5,44.0,10,88.9961
Unit 15,29.0,3,69.279
Unit 11,32.0,3,97.2068
Unit 112,27.0,4,49.1231
Unit 9,33.0,9,93.7985
Unit 174,33.0,15,99.0753
Unit 8,42.0,1,74.4565
Unit 225,32.0,3,90.7646
Unit 21,36.0,1,93.061
Unit 7,48.0,3,68.4804
Unit 42,34.0,2,88.0631
Unit 225,43.0,2,32.59
Unit 174,37.0,2,58.5648
Unit 112,38.0,2,99.4956
Unit 149,36.0,4,95.174
Unit 3,27.0,2,83.8867
Unit 117,43.0,1,56.237
Unit nan,48.0,2,80.2873
Unit 25,31.0,3,84.5134
Unit 212,60.0,1,39.8696
Unit 2,40.0,4,87.5769
Unit 10,40.0,2,94.8569
Unit 6,51.0,3,20.0176
Unit 8,51.0,4,99.595
Unit 5,55.0,6,45.7338
Unit 25,42.0,4,90.5506
Unit 6,38.0,1,88.3879
Unit 13,32.0,2,38.8483
Unit 5,26.0,1,95.5218
Unit 3,44.0,1,55.065
Unit 10,28.0,1,70.5208
Unit nan,49.0,4,42.4279
Unit 18,47.0,2,60.7523
Unit 136,27.0,4,71.0787
Unit 17,30.0,1,74.2692
Unit 25,44.0,4,29.1047
Unit 208,26.0,2,77.1979
Unit 153,32.0,5,60.7084
Unit 8,43.0,2,71.7108
Unit 12,39.0,1,91.9725
Unit 10,33.0,7,70.6087
Unit 215,55.0,2,85.9822
Unit 17,31.0,3,87.6581
Unit 12,50.0,3,98.5709
Unit 7,43.0,1,98.613
Unit 18,36.0,2,96.5993
Unit 119,32.0,2,97.3911
Unit 13,57.0,1,64.5382
Unit 19,49.0,1,99.3695
Unit 19,43.0,2,85.3999
Unit 11,38.0,1,94.1042
Unit 6,41.0,2,54.1898
Unit 23,42.0,2,97.8619
Unit 5,60.0,2,47.6071
Unit 16,27.0,2,68.4498
Unit 15,30.0,2,65.7522
Unit 19,48.0,2,99.0062
Unit 25,46.0,5,72.0991
Unit 8,47.0,8,84.3458
Unit 10,33.0,2,93.4355
Unit 183,30.0,15,97.8908
Unit 17,29.0,1,79.0379
Unit 3,29.0,2,53.1007
Unit 19,24.0,2,66.4017
Unit 23,37.0,2,99.7134
Unit 5,30.0,2,98.9836
Unit 149,40.0,12,75.5493
Unit 11,25.0,2,73.7801
Unit 3,35.0,4,92.1745
Unit 8,36.0,2,99.0278
Unit 6,53.0,2,19.5592
Unit 19,37.0,2,71.7053
Unit 4,44.0,1,54.8355
Unit 212,35.0,2,70.773
Unit 21,40.0,15,67.1445
Unit 208,33.0,2,45.7224
Unit 4,53.0,1,92.7286
Unit 8,54.0,2,61.5242
Unit 13,33.0,2,71.3041
Unit 16,31.0,9,32.8035
Unit 13,32.0,1,70.9526
Unit 4,33.0,6,90.333
Unit 10,26.0,2,94.2373
Unit 21,34.0,23,83.4855
Unit 7,30.0,1,98.143
Unit 174,48.0,6,60.7084
Unit 16,33.0,2,92.5528
Unit 5,40.0,1,92.9884
Unit 12,35.0,2,78.0406
Unit 10,44.0,3,91.2499
Unit 149,42.0,2,87.8415
Unit 208,38.0,1,63.8215
Unit 5,35.0,4,62.6877
Unit 26,45.0,2,89.4158
Unit 212,52.0,4,93.6389
Unit 4,35.0,4,73.1573
Unit nan,61.0,2,26.4538
Unit 170,44.0,2,60.0809
Unit 7,45.0,1,71.3882
Unit 206,42.0,2,95.3422
Unit 4,48.0,2,72.4116
Unit 20,31.0,3,55.0342
Unit 10,33.0,2,88.0058
Unit 2,34.0,3,84.3873
Unit 15,45.0,2,66.5864
Unit 15,38.0,1,89.7642
Unit 232,34.0,1,99.0316
Unit 26,26.0,2,59.2551
Unit 16,47.0,2,61.6247
Unit 12,40.0,1,51.7532
Unit 8,42.0,1,84.8802
Unit 23,42.0,2,21.9973
Unit 20,31.0,4,92.4764
Unit 208,44.0,2,66.4147
Unit 225,34.0,3,95.4415
Unit 24,51.0,3,84.3603
Unit 6,35.0,2,72.8822
Unit 21,34.0,5,37.7211
Unit 9,49.0,2,62.9879
Unit 9,31.0,2,83.4664
Unit 8,32.0,2,39.1961
Unit 208,29.0,2,65.4465
Unit 12,34.0,7,93.0037
Unit 19,37.0,2,57.8427
Unit 173,54.0,9,88.2083
Unit 179,32.0,2,96.4426
Unit 9,40.0,2,24.8672
Unit nan,47.0,12,
Unit 219,44.0,1,
Unit 26,37.0,3,50.9839
Unit 19,38.0,2,71.7053
Unit 149,30.0,3,66.4591
Unit 20,36.0,2,90.2679
Unit 93,46.0,1,20.1851
Unit 10,46.0,1,96.4541
Unit 16,28.0,1,54.5833
Unit 119,33.0,4,94.115
Unit 5,34.0,1,95.7166
Unit 12,44.0,1,39.5523
Unit 23,48.0,1,81.9762
Unit 149,37.0,4,99.8663
Unit 6,37.0,2,99.0524
Unit 212,38.0,2,87.895
Unit 212,38.0,6,93.0808
Unit 23,38.0,1,92.079
Unit 10,54.0,2,78.0123
Unit 225,48.0,2,90.7646
Unit 148,46.0,7,40.9249
Unit 225,39.0,5,30.2116
Unit nan,57.0,3,81.1641
Unit 17,26.0,6,56.7384
Unit 20,39.0,9,60.9568
Unit 19,36.0,3,60.162
Unit 7,33.0,3,92.5834
Unit 83,41.0,2,82.6869
Unit 16,28.0,2,99.6867
Unit 13,40.0,17,62.2101
Unit 149,30.0,2,96.3509
Unit 13,36.0,1,88.7318
Unit 7,33.0,3,68.6294
Unit 146,44.0,1,82.4004
Unit 16,26.0,2,80.8605
Unit 169,42.0,2,56.0162
Unit 16,35.0,12,23.782
Unit 11,40.0,4,91.6783
Unit 7,50.0,1,97.7593
Unit 8,35.0,2,88.7394
Unit 153,40.0,3,77.6852
Unit 21,44.0,1,86.2099
Unit 10,32.0,2,48.2442
Unit 17,41.0,4,71.9919
Unit 20,35.0,1,59.9251
Unit 149,43.0,1,99.4803
Unit 16,42.0,2,72.6644
Unit 212,53.0,6,54.0973
Unit 35,40.0,11,89.2706
Unit 5,24.0,2,89.5915
Unit 215,44.0,4,85.1861
Unit 4,53.0,1,93.0817
Unit 16,31.0,2,82.7144
Unit 22,41.0,2,99.0936
Unit 12,36.0,2,95.5791
Unit 225,26.0,2,66.9252
Unit 6,47.0,2,99.8472
Unit nan,46.0,2,64.275
Unit 49,57.0,1,32.0861
